Post_ID,Category,Author,Likes,Shares,Comments,Post_Length,Date_Posted,Hashtags,Sentiment_Score
POST_2976,Food,vkent,124,479,202,233,23-02-2031,"skin, line, grow",0.03
POST_2977,Food,torresbrian,1343,779,115,70,24-02-2031,"bag, policy, drive",-0.82
POST_2978,Food,jensenrebecca,1972,240,450,211,25-02-2031,"upon, partner, talk",0.29
POST_2979,Food,wilsonrichard,4207,12,219,194,26-02-2031,"she, impact, find",-0.69
POST_2980,Tech,copelandjulie,369,146,252,195,27-02-2031,"near, themselves, small",-0.17
POST_2981,Food,leslienichols,2199,939,168,130,28-02-2031,"window, law, become",0.26
POST_2982,Tech,lozanolaura,1502,751,334,115,01-03-2031,"buy, parent, apply",0.56
POST_2983,Tech,qnelson,1605,600,315,228,02-03-2031,"turn, listen, organization",0.37
POST_2984,Tech,uvaughn,4257,94,204,114,03-03-2031,"discuss, military, edge",0.34
POST_2985,Fashion,kingjohn,3082,826,297,92,04-03-2031,"toward, simply, enjoy",-0.7
POST_2986,Fashion,youngconnie,510,292,371,106,05-03-2031,"name, trial, where",-0.31
POST_2987,Tech,tjones,936,24,247,187,06-03-2031,"table, eye, system",-0.91
POST_2988,Fashion,rduncan,3583,271,364,86,07-03-2031,"artist, director, popular",0.44
POST_2989,Food,patricksmall,3986,504,464,225,08-03-2031,"per, less, smile",0.91
POST_2990,Food,johnsmith,1165,165,70,169,09-03-2031,"alone, kid, guy",-0.47
POST_2991,Tech,dennis89,1125,938,155,118,10-03-2031,"single, kitchen, lose",-0.82
POST_2992,Food,smithchristopher,3926,761,101,105,11-03-2031,"car, writer, agreement",-0.05
POST_2993,Tech,nortonricky,4665,86,12,168,12-03-2031,"heavy, actually, follow",0.71
POST_2994,Tech,adkinsapril,4957,653,464,253,13-03-2031,"crime, information, federal",0.1
POST_2995,Food,longwilliam,1974,645,270,213,14-03-2031,"buy, the, send",-0.91
POST_2996,Fashion,zmurphy,976,984,291,208,15-03-2031,"budget, green, product",0.95
POST_2997,Food,julie81,4702,790,219,104,16-03-2031,"go, pay, table",0.66
POST_2998,Food,rmason,2331,637,14,87,17-03-2031,"young, fast, spend",-0.74
POST_2999,Tech,redwards,1105,827,237,250,18-03-2031,"staff, daughter, three",0.84
POST_3000,Tech,vaughndawn,4724,490,116,267,19-03-2031,"your, game, successful",-0.1
POST_3001,Tech,nicolethomas,591,907,330,64,20-03-2031,"popular, effort, carry",-0.26
POST_3002,Tech,jessicastewart,2211,140,55,193,21-03-2031,"voice, discussion, study",-0.08
POST_3003,Fashion,csilva,2301,867,350,126,22-03-2031,"camera, run, available",0.67
POST_3004,Fashion,marywood,1102,102,131,266,23-03-2031,"ever, report, much",0.32
POST_3005,Fashion,craigweaver,4619,225,482,271,24-03-2031,"unit, me, level",-0.88
POST_3006,Tech,sydney56,2794,901,225,102,25-03-2031,"goal, former, way",0.92
POST_3007,Tech,alexisleonard,3919,574,307,233,26-03-2031,"stay, interesting, sort",-0.7
POST_3008,Tech,john48,4531,293,474,56,27-03-2031,"anything, appear, the",0.49
POST_3009,Fashion,davidjackson,4207,895,393,234,28-03-2031,"accept, him, smile",0.27
POST_3010,Tech,johnsonamanda,4660,305,221,104,29-03-2031,"official, situation, explain",-0.62
POST_3011,Food,lrhodes,4575,253,172,101,30-03-2031,"day, country, discussion",-0.66
POST_3012,Food,jeremiahmoore,4725,179,339,53,31-03-2031,"week, environmental, understand",0.74
POST_3013,Tech,fthomas,1610,39,284,92,01-04-2031,"cultural, line, particular",-0.16
POST_3014,Food,kiara37,3812,775,308,89,02-04-2031,"now, top, support",0.31
POST_3015,Food,dustinsharp,1214,700,156,279,03-04-2031,"agent, cut, get",0.01
POST_3016,Fashion,showard,2772,519,150,170,04-04-2031,"sometimes, health, study",0.45
POST_3017,Tech,cooperdana,2408,615,184,79,05-04-2031,"back, long, its",-0.04
POST_3018,Tech,mfoley,520,736,177,187,06-04-2031,"understand, much, case",-0.43
POST_3019,Fashion,kimberlynorton,1466,545,20,271,07-04-2031,"only, heavy, hot",-0.27
POST_3020,Food,castilloann,1518,235,111,152,08-04-2031,"almost, explain, system",0.72
POST_3021,Food,esmith,858,462,170,56,09-04-2031,"according, argue, right",-0.06
POST_3022,Tech,richard15,221,227,137,213,10-04-2031,"him, student, tonight",-0.57
POST_3023,Food,johnathan88,4176,699,232,212,11-04-2031,"theory, letter, system",0.87
POST_3024,Fashion,davidramirez,4192,824,331,265,12-04-2031,"learn, least, nation",0.59
POST_3025,Fashion,qfleming,4275,482,29,216,13-04-2031,"sell, serious, relate",-0.89
POST_3026,Tech,garzajamie,2449,429,380,213,14-04-2031,"word, study, smile",1
POST_3027,Fashion,adamstyler,1695,21,306,158,15-04-2031,"else, season, water",0.39
POST_3028,Fashion,jeffreyedwards,107,342,160,69,16-04-2031,"past, also, deal",-0.68
POST_3029,Tech,Mar-95,1179,39,401,98,17-04-2031,"during, culture, into",-0.53
POST_3030,Fashion,cmcdowell,1403,172,77,145,18-04-2031,"red, open, the",0.38
POST_3031,Fashion,david15,817,438,277,108,19-04-2031,"between, lead, yourself",0.56
POST_3032,Fashion,ryan40,3945,178,319,226,20-04-2031,"season, fine, with",-0.52
POST_3033,Food,nolancarol,732,597,20,139,21-04-2031,"movie, need, establish",-0.49
POST_3034,Tech,prestonbrandy,3504,132,384,75,22-04-2031,"model, test, court",-0.39
POST_3035,Tech,jeremy83,2058,350,496,85,23-04-2031,"garden, car, future",0.2
POST_3036,Tech,carrolldawn,3192,524,362,220,24-04-2031,"push, I, Congress",-0.66
POST_3037,Food,sjohnson,1840,539,371,175,25-04-2031,"wonder, break, central",-0.79
POST_3038,Food,suzanne41,1527,505,379,276,26-04-2031,"letter, summer, light",0.36
POST_3039,Tech,samanthamills,935,83,142,92,27-04-2031,"character, run, democratic",0.56
POST_3040,Food,brandi65,3956,992,35,148,28-04-2031,"scientist, home, impact",0
POST_3041,Tech,tbryant,4542,463,302,253,29-04-2031,"information, or, avoid",-0.27
POST_3042,Food,deanna21,1588,829,437,82,30-04-2031,"million, sense, recent",-0.14
POST_3043,Fashion,jonesandrew,2123,860,213,149,01-05-2031,"town, drug, religious",-0.22
POST_3044,Fashion,jessicahuerta,362,342,31,255,02-05-2031,"wrong, although, step",0.92
POST_3045,Tech,awilliams,860,279,185,146,03-05-2031,"oil, treatment, several",0.54
POST_3046,Food,parnold,2285,865,173,222,04-05-2031,"yet, successful, indeed",-0.58
POST_3047,Food,racheljordan,2907,262,53,94,05-05-2031,"indicate, anyone, card",-0.23
POST_3048,Fashion,josephclarke,2813,165,160,137,06-05-2031,"suffer, shoulder, section",0.09
POST_3049,Fashion,iharrell,2082,292,249,192,07-05-2031,"before, culture, send",0.23
POST_3050,Food,jordan69,1557,508,488,144,08-05-2031,"policy, control, blue",-0.06
POST_3051,Food,torresjeffrey,4595,579,250,66,09-05-2031,"sing, discuss, south",0.62
POST_3052,Food,brittneybrown,2620,225,422,189,10-05-2031,"recent, within, might",0.54
POST_3053,Food,ygeorge,1944,169,278,71,11-05-2031,"late, myself, magazine",0.01
POST_3054,Food,awilson,2755,597,170,200,12-05-2031,"senior, design, rock",0.71
POST_3055,Food,kristinemedina,646,644,182,139,13-05-2031,"still, remain, but",0.5
POST_3056,Tech,nmorgan,2197,447,1,127,14-05-2031,"western, market, time",0.56
POST_3057,Food,saradavis,665,689,193,189,15-05-2031,"which, treatment, public",0.91
POST_3058,Fashion,johnduncan,997,854,165,163,16-05-2031,"small, moment, early",-0.47
POST_3059,Tech,jonathan30,4701,501,246,117,17-05-2031,"four, final, he",-0.46
POST_3060,Food,brownanna,4423,763,498,159,18-05-2031,"box, watch, record",0.78
POST_3061,Fashion,cody92,3814,526,412,228,19-05-2031,"market, vote, will",0.54
POST_3062,Tech,margaret55,2063,734,243,174,20-05-2031,"public, official, nice",0.85
POST_3063,Fashion,johnsonjesse,3747,378,109,190,21-05-2031,"go, who, imagine",-0.87
POST_3064,Food,wardkimberly,540,200,379,106,22-05-2031,"generation, you, long",0.26
POST_3065,Food,garciaamanda,4400,618,322,104,23-05-2031,"today, building, soon",-0.71
POST_3066,Food,youngjessica,2478,249,486,131,24-05-2031,"herself, drop, design",0.01
POST_3067,Food,jennifer56,591,948,70,156,25-05-2031,"paper, cover, fund",-0.69
POST_3068,Tech,anna89,1337,408,163,205,26-05-2031,"yes, year, state",-0.74
POST_3069,Tech,jenniferdennis,1683,600,284,151,27-05-2031,"whose, her, sister",-0.98
POST_3070,Fashion,codydaniel,4970,124,374,221,28-05-2031,"lay, under, move",0.26
POST_3071,Food,jacksoncruz,2976,112,420,196,29-05-2031,"clear, meet, word",-0.28
POST_3072,Fashion,laurengarza,1402,980,112,223,30-05-2031,"other, finish, second",-0.79
POST_3073,Tech,tuckersamuel,4426,136,227,160,31-05-2031,"push, nor, tax",-0.35
POST_3074,Food,tammythomas,1348,758,470,156,01-06-2031,"fire, begin, tough",-0.66
POST_3075,Food,walkerkathryn,4918,495,300,151,02-06-2031,"it, exist, these",0.88
POST_3076,Tech,jennifer63,4017,677,15,52,03-06-2031,"century, yourself, drive",-0.36
POST_3077,Tech,xwatkins,4473,149,495,260,04-06-2031,"cold, read, employee",-0.33
POST_3078,Tech,ygarcia,2308,874,30,197,05-06-2031,"skin, need, such",0.68
POST_3079,Tech,mark96,4697,342,161,74,06-06-2031,"thus, medical, something",0.3
POST_3080,Tech,acostaemily,2123,944,305,124,07-06-2031,"happy, treat, page",0.42
POST_3081,Food,vmcintosh,751,579,192,233,08-06-2031,"other, quickly, safe",0.27
POST_3082,Tech,troyyang,1969,732,209,258,09-06-2031,"cultural, benefit, course",0.89
POST_3083,Food,blankenshipdavid,2510,782,377,110,10-06-2031,"show, rest, perhaps",-0.59
POST_3084,Food,masonwhite,4312,320,445,172,11-06-2031,"from, far, ball",0.98
POST_3085,Tech,kylecollins,4314,821,231,104,12-06-2031,"son, still, clear",0.66
POST_3086,Tech,susan18,4374,925,426,212,13-06-2031,"language, bed, when",0.18
POST_3087,Food,dawnmcfarland,416,860,183,255,14-06-2031,"these, herself, yet",0.32
POST_3088,Tech,richardmarisa,577,531,14,236,15-06-2031,"money, husband, fly",0.3
POST_3089,Tech,imyers,4936,288,431,88,16-06-2031,"number, make, mind",-0.88
POST_3090,Tech,carlsondestiny,3768,488,304,234,17-06-2031,"task, sort, every",-0.56
POST_3091,Fashion,leah59,3659,491,208,132,18-06-2031,"tree, statement, fire",0.92
POST_3092,Food,pjohnson,3985,611,171,244,19-06-2031,"still, compare, material",0.07
POST_3093,Fashion,alexander30,4669,251,265,83,20-06-2031,"group, quickly, available",-0.24
POST_3094,Tech,matthew53,2203,981,19,162,21-06-2031,"require, interest, top",0.52
POST_3095,Fashion,omurphy,1958,76,69,218,22-06-2031,"someone, exactly, bar",0.05
POST_3096,Tech,brodriguez,3062,646,7,199,23-06-2031,"really, buy, start",-0.97
POST_3097,Fashion,jburns,4278,391,428,279,24-06-2031,"drop, health, discover",0.47
POST_3098,Tech,antonio43,3072,411,33,76,25-06-2031,"hand, respond, stay",0.46
POST_3099,Fashion,suzanne62,3533,172,223,198,26-06-2031,"police, miss, exactly",-0.67
POST_3100,Fashion,shannonjackson,2770,874,178,218,27-06-2031,"third, glass, face",0.91
POST_3101,Fashion,pmccarthy,1820,200,245,80,28-06-2031,"force, per, crime",-0.55
POST_3102,Food,reedlisa,4163,216,489,204,29-06-2031,"think, successful, safe",-0.08
POST_3103,Fashion,sara65,1827,375,259,214,30-06-2031,"pretty, sport, guy",-0.77
POST_3104,Food,qwalsh,4262,719,107,243,01-07-2031,"present, bag, forget",0.21
POST_3105,Tech,hjackson,847,585,241,231,02-07-2031,"imagine, rest, believe",-0.25
POST_3106,Fashion,zmathis,3265,10,422,186,03-07-2031,"inside, second, red",-0.29
POST_3107,Tech,teresabuckley,3838,798,467,132,04-07-2031,"certainly, staff, western",0.65
POST_3108,Tech,rachelgarcia,3026,767,23,219,05-07-2031,"final, factor, special",-0.98
POST_3109,Fashion,amanda37,3787,11,215,213,06-07-2031,"yes, detail, make",0.6
POST_3110,Food,gjones,1761,891,54,59,07-07-2031,"face, financial, skin",0.14
POST_3111,Fashion,wardjacqueline,802,990,25,236,08-07-2031,"source, current, might",0.97
POST_3112,Tech,sanchezbrooke,2519,589,280,89,09-07-2031,"team, spring, whole",0.18
POST_3113,Tech,billybecker,4019,434,291,103,10-07-2031,"popular, television, picture",-0.89
POST_3114,Fashion,devinanderson,1442,683,326,216,11-07-2031,"daughter, this, care",-0.9
POST_3115,Food,wburgess,2655,607,457,184,12-07-2031,"major, want, ahead",0.77
POST_3116,Food,brendapadilla,727,817,185,53,13-07-2031,"financial, data, evening",0.68
POST_3117,Tech,wreed,155,372,494,192,14-07-2031,"continue, include, dream",-0.31
POST_3118,Tech,joann98,3337,272,11,253,15-07-2031,"thousand, could, order",0.24
POST_3119,Food,davidjackson,4803,930,128,225,16-07-2031,"task, charge, factor",-0.02
POST_3120,Fashion,sromero,1996,896,371,55,17-07-2031,"smile, blood, kind",0.93
POST_3121,Tech,clarkdavid,1145,924,433,122,18-07-2031,"animal, third, find",0.9
POST_3122,Food,fburton,1832,690,408,212,19-07-2031,"property, want, power",0.97
POST_3123,Tech,spearserika,4591,575,207,249,20-07-2031,"affect, affect, success",0.73
POST_3124,Fashion,amanda58,3307,508,132,248,21-07-2031,"walk, agree, figure",0.82
POST_3125,Food,kathyscott,2047,131,338,245,22-07-2031,"he, expert, century",-0.57
POST_3126,Tech,smccoy,4919,854,195,107,23-07-2031,"hard, on, ahead",0.66
POST_3127,Fashion,brandonthomas,1611,923,261,126,24-07-2031,"military, ago, scientist",0.42
POST_3128,Tech,vcoffey,4056,783,281,68,25-07-2031,"fine, air, southern",0.93
POST_3129,Fashion,jodyconway,1725,318,368,111,26-07-2031,"hospital, treatment, think",0.14
POST_3130,Fashion,phillip92,1172,843,102,120,27-07-2031,"order, think, late",-0.83
POST_3131,Food,sheilaortiz,4031,948,119,187,28-07-2031,"build, add, down",0.19
POST_3132,Fashion,vincent75,1351,852,182,74,29-07-2031,"benefit, listen, give",0.37
POST_3133,Tech,xlee,993,620,422,221,30-07-2031,"team, today, truth",-0.56
POST_3134,Fashion,johnruiz,4600,784,8,276,31-07-2031,"learn, less, unit",-0.21
POST_3135,Fashion,mwhite,995,167,44,176,01-08-2031,"hit, today, economic",0.2
POST_3136,Food,alecsmith,650,396,243,107,02-08-2031,"floor, hear, light",-0.25
POST_3137,Fashion,michael34,2750,179,269,202,03-08-2031,"assume, upon, improve",-0.25
POST_3138,Fashion,arnoldtiffany,4870,57,111,270,04-08-2031,"its, institution, then",-0.73
POST_3139,Tech,hansonbrent,1467,479,54,169,05-08-2031,"weight, change, wear",0.88
POST_3140,Food,jennifer65,1574,932,392,253,06-08-2031,"decade, serve, fly",0.5
POST_3141,Food,hernandezangel,3816,590,14,160,07-08-2031,"wish, fall, some",-1
POST_3142,Food,williemiller,300,459,36,217,08-08-2031,"market, lose, next",0.53
POST_3143,Fashion,ykramer,1594,60,177,125,09-08-2031,"hard, easy, between",0.48
POST_3144,Food,lisa05,128,368,126,119,10-08-2031,"allow, run, research",-0.98
POST_3145,Fashion,robbinsdaniel,3173,120,116,187,11-08-2031,"set, size, attorney",-0.26
POST_3146,Fashion,valenciakathryn,947,718,339,115,12-08-2031,"record, run, money",0.21
POST_3147,Tech,ramirezsarah,4926,545,71,169,13-08-2031,"short, big, section",-0.09
POST_3148,Tech,crystalhicks,275,581,351,202,14-08-2031,"church, material, change",0.56
POST_3149,Tech,hwilliams,1259,16,110,248,15-08-2031,"him, center, occur",-0.15
POST_3150,Tech,tjones,4948,495,148,136,16-08-2031,"she, wind, ask",-0.69
POST_3151,Tech,josephmartin,4887,496,184,188,17-08-2031,"result, room, leave",0.95
POST_3152,Fashion,ghoover,2228,504,104,171,18-08-2031,"form, own, other",-0.52
POST_3153,Fashion,hursttravis,2729,531,146,213,19-08-2031,"out, agree, herself",0.44
POST_3154,Food,gvincent,2935,968,220,98,20-08-2031,"grow, help, those",-0.71
POST_3155,Fashion,dwalker,2856,314,313,97,21-08-2031,"than, reflect, month",-0.34
POST_3156,Fashion,aaronchase,753,68,350,164,22-08-2031,"baby, need, street",-0.12
POST_3157,Tech,xfowler,2594,726,373,136,23-08-2031,"claim, impact, hair",-0.62
POST_3158,Fashion,emma49,2420,160,5,56,24-08-2031,"senior, race, stop",-0.1
POST_3159,Tech,michael84,3331,613,259,268,25-08-2031,"service, wait, easy",-0.69
POST_3160,Food,lindsayruiz,4760,887,298,126,26-08-2031,"game, lawyer, themselves",0.12
POST_3161,Food,perezsusan,378,717,348,228,27-08-2031,"college, protect, trade",0.33
POST_3162,Fashion,bfranklin,4278,144,41,194,28-08-2031,"reach, break, live",-0.88
POST_3163,Food,rodneyrivera,4980,568,258,209,29-08-2031,"must, when, reduce",0.74
POST_3164,Fashion,katherine23,170,594,384,203,30-08-2031,"enter, new, computer",-0.63
POST_3165,Food,hferrell,1014,992,491,170,31-08-2031,"social, part, hold",-0.55
POST_3166,Tech,deborah72,4274,384,438,173,01-09-2031,"camera, base, investment",0.32
POST_3167,Tech,cohencody,3725,268,270,199,02-09-2031,"may, picture, want",-0.06
POST_3168,Tech,bruce11,2126,922,46,190,03-09-2031,"effect, cut, thing",0
POST_3169,Tech,stephen91,382,453,84,174,04-09-2031,"can, color, TV",-0.74
POST_3170,Fashion,qwright,3418,698,173,61,05-09-2031,"everybody, TV, blood",0.61
POST_3171,Food,poncedenise,1366,517,57,120,06-09-2031,"job, prepare, candidate",0.23
POST_3172,Fashion,david03,1246,864,478,50,07-09-2031,"environment, station, government",-0.73
POST_3173,Tech,staceyolson,3220,349,198,210,08-09-2031,"indicate, teach, piece",-0.25
POST_3174,Fashion,santiagodonald,1479,109,208,168,09-09-2031,"buy, much, blue",0.62
POST_3175,Food,eharris,405,482,247,191,10-09-2031,"window, action, number",0.14
POST_3176,Fashion,rhayes,4284,406,210,160,11-09-2031,"society, nearly, again",-0.78
POST_3177,Food,elizabethwang,1576,649,38,113,12-09-2031,"gas, especially, single",-0.25
POST_3178,Fashion,kaitlynmartin,3947,50,251,92,13-09-2031,"technology, voice, form",-0.51
POST_3179,Food,fullerroger,78,402,130,235,14-09-2031,"least, white, significant",0.03
POST_3180,Food,kristingray,1063,562,413,90,15-09-2031,"manager, across, hard",0.69
POST_3181,Tech,alexanderponce,2752,475,290,258,16-09-2031,"policy, ahead, heavy",-0.13
POST_3182,Food,canderson,877,86,249,245,17-09-2031,"more, but, camera",-0.13
POST_3183,Tech,christopherross,4496,67,440,164,18-09-2031,"keep, race, PM",0.81
POST_3184,Tech,daniel57,2074,595,412,88,19-09-2031,"from, movement, month",0.15
POST_3185,Tech,qlittle,348,978,433,50,20-09-2031,"popular, really, term",0.13
POST_3186,Fashion,robert59,1915,41,445,90,21-09-2031,"save, wide, simple",-0.48
POST_3187,Fashion,sarah19,4066,730,51,222,22-09-2031,"score, subject, foreign",0.22
POST_3188,Fashion,daviscarolyn,2161,56,373,137,23-09-2031,"break, hope, project",0.15
POST_3189,Fashion,brittanyjohnson,804,737,13,275,24-09-2031,"can, anyone, executive",-0.21
POST_3190,Food,terryburnett,819,195,418,147,25-09-2031,"cut, how, effect",0.98
POST_3191,Food,lozanocarolyn,3785,759,155,137,26-09-2031,"sense, character, mother",0.76
POST_3192,Fashion,cduncan,1288,677,441,128,27-09-2031,"car, she, public",0.5
POST_3193,Food,sherry98,4979,61,29,258,28-09-2031,"music, can, area",0.07
POST_3194,Food,ohahn,2263,262,89,190,29-09-2031,"strategy, sing, eight",-0.08
POST_3195,Tech,hmurphy,1956,111,390,120,30-09-2031,"arrive, wall, rock",-0.63
POST_3196,Tech,marklawson,1614,764,166,186,01-10-2031,"live, them, picture",-0.39
POST_3197,Tech,mmcdaniel,1268,710,350,240,02-10-2031,"letter, financial, right",0.55
POST_3198,Tech,twillis,4651,177,68,148,03-10-2031,"nothing, training, support",-0.09
POST_3199,Food,barmstrong,1407,947,162,200,04-10-2031,"so, he, serious",0.76
POST_3200,Fashion,susanhughes,3889,25,241,231,05-10-2031,"meet, professor, even",-0.7
POST_3201,Food,rogersdaniel,1510,409,494,224,06-10-2031,"family, against, remain",0.02
POST_3202,Food,eddie56,4035,757,382,216,07-10-2031,"wish, ten, various",0.29
POST_3203,Food,morganhannah,1466,530,51,136,08-10-2031,"against, create, company",0.03
